,0
0,0.8470214057381582
1,0.024643502436045933
2,0.01952393380194481
3,0.07949160810201905
4,0.6882859133136975
5,0.14425136081554218
6,0.4709291042982383
7,0.03774483595576704
8,4.94102461274106
9,0.0006743300952131288
10,0.014933647671360625
11,0.01014489313045278
12,0.035772126072158066
13,-0.2014575831133921
14,0.06780244261811985
15,0.22249150077924953
16,0.08589664473562192
17,0.12951840941493098
18,2.6564198858313284
19,0.025371734166625068
20,-0.09264658964722611
21,1.2477790067595622
22,-0.00370670240519148
23,-0.053678419427406816
24,-0.04581493107757683
25,0.844500182629452
26,-0.17058863161178656
27,1.0997241852379598
28,0.01845760169249083
29,0.051066172417861946
30,0.015001399990927304
