,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.1821269251573269,-1.0667440798016956,-0.4192497822182105,-0.04345429843396352,-0.8982661665885674,0.517356060360744,-0.07531299958298787,0.0012703657363440706,-0.08731194300291276,-0.1833907616451846,-0.07531299958298764,-0.060599076059193624,0.3159877561527044,0.0623992523460136,-0.2520267811720315,-0.2035254115284891,-0.08731194300292355,-0.11096211476161441,-0.2520267811719431,1.2771342965381225,0.37574778538378384,0.040291969161873116
1,1.185443493719537,3.0793963977741625,2.126618490216007,1.6359475824017915,5.187162378817861,-4.048328257870327,0.14070655971922014,-0.006874813802746148,-0.5940872387247295,1.8016581944601127,0.14070655971921428,0.1806314848703114,-2.5660348871700998,0.11737554787955685,1.994304413185523,0.7945693551267035,-0.594087238724761,-0.19623265271051185,1.9943044131852823,-8.231982521450337,-1.6295171727507738,-0.570365159072479
2,0.6337935764416369,-0.20161138010866986,-0.07227926992911882,0.0012248988200589154,0.34991974478815696,-0.11002166046409079,-0.0030542593679751453,0.0009914449358913427,0.014834254611315016,0.03691166586870007,-0.003054259367975197,-0.003392851793120639,0.08317098079563112,-0.0019551992822805144,-0.016655433005238793,0.024745173362354895,0.014834254611320026,-0.00419181361917964,-0.016655433005475385,0.06903034219622609,0.037042331251165454,-0.0113145084258247
3,0.1995900081466484,-0.8937499275054063,-0.5032359705208432,-0.2809189123609423,-1.0744170623966018,0.7354568759868878,-0.029020635104595637,0.00911490051591636,0.17656993860416176,-0.17158873466454502,-0.0290206351045964,-0.05132788389390847,0.5963300951990576,-0.026969589553889832,-0.3964470279262908,-0.09252556125286393,0.17656993860416695,-0.005351560273899446,-0.396447027926374,1.70459678694812,0.4017825266908665,0.08823056543637249
4,-0.3244070204191058,1.0572451130173162,0.36904203809940356,-0.16221836831422082,0.7694811025020905,-0.4289277915846081,0.02810466054375345,-0.0047481889041799934,-0.02855312998932772,0.08816288129302284,0.028104660543760013,0.033682134513304485,-0.3203857274381732,-0.03219950262445235,0.21206518843309033,0.08923840277769435,-0.028553129989325646,0.047678708303527724,0.21206518843283914,-1.0710353619307382,-0.3009801038183844,-0.03409746979878827
5,0.47503102808592795,-1.6843930803565699,-0.9501033212358125,-0.4800860624274904,-1.8163541046471023,1.1768555728183077,-0.04664210940208297,0.015137924275822187,0.2694127865668184,-0.2729200349037542,-0.046642109402084485,-0.08169019490704708,1.076416073028635,-0.04330538836968732,-0.6723900247310821,-0.15362517912843784,0.2694127865668216,-0.02218597270739236,-0.672390024731025,2.963217744116739,0.7380882619192897,0.13779264773045294
6,0.17809513609329541,-1.8333574169165583,-0.5933286299166239,0.03700077243281385,-1.5297646185783973,0.9616003714756977,0.013658349684341967,0.007017239075948653,0.2011206428221789,-0.3183027428750168,0.013658349684338596,-0.015313460537479196,0.5359993187484956,0.06921485079142616,-0.4224077407875166,-0.1219139073717039,0.2011206428222115,0.0668100761446224,-0.42240774078792315,1.991746238717265,0.40544475686025244,0.12620597162334948
7,-1.4535195829816483,0.01714348887022654,0.2719145954982854,0.37695457257103493,-0.4464368199854823,0.8464870401938583,-0.41982740037398647,-0.05976393411631826,-1.284054322895412,-1.3276609374323474,-0.41982740037399113,-0.21133652401498823,-1.0751915574011788,0.37029412075155405,-0.045282656815903016,-1.4286131083051068,-1.284054322895437,-0.48023273203439487,-0.04528265681586758,1.1201521356719242,0.07518435498221752,0.15070605120361932
8,-4.910283404264631,-0.5844805555961787,-2.7501466666665406,1.8699651527656713,-3.874562119810851,4.5365589126082515,-1.4273077538670367,-0.15230682740418014,-2.8193692716828322,-3.1574571223490735,-1.4273077538670336,-0.8303765022963704,-2.5711816517733665,0.5424750215173354,-2.9958229270965178,-2.2678396290357745,-2.8193692716828256,-1.4905523484720513,-2.9958229270967998,6.548162360421298,3.1549102207247643,-0.16596870169035757
9,-2.301774145247767,-4.258053472044842,-2.3786596714337245,0.1528480452502545,-3.492492818661459,2.7762797570214754,1.364522467716886,-0.028250995026938928,0.6542139082512743,-1.0334968223322247,1.3645224677168841,1.0549080276109775,1.189423911059852,0.21692275477061726,0.4423987121588659,1.2607693030993579,0.6542139082512776,1.7587451679514667,0.4423987121588476,0.3921937127036336,-0.3347724575312275,0.37497225559930625
