,0
0,1.1977412994841685
1,-2.8646400759887065
2,0.12362477028660607
3,0.7178672969146226
4,0.29650150352555105
5,1.3279389220720512
6,1.2578045347732631
7,0.32739864039673955
8,0.6468866507789556
9,2.7742784654053505
10,1.227599504840485
11,1.1605555125721863
12,0.674585411920867
13,0.27816346718954776
14,0.07354734343078739
15,-0.09747594599261139
16,0.7348374312757083
17,0.37783245182873776
18,0.5191126886544652
19,0.602728008834266
20,0.3309532779987882
21,0.2465678642901447
22,2.1330355654512223
23,1.2381403536976594
24,0.06797777687041466
25,0.1300265324710036
26,0.029910494998588565
27,0.17355968450300852
28,0.7913767518298388
29,0.6291362416601243
30,1.0767254365509216
