,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,0.3746925366936217,-0.3373340003051834,0.33346476585125784,0.07522964686678998,0.03204943328201061,0.16436623664123612,-0.035494247147980315,-0.16945604550022547,-0.006122362015786112,0.0009660127020503345,-0.13971647658909567,-0.02645592910756716,-0.03798296064285075,-0.025025321587881726,-0.038180587880105726,0.01117493080695785,-0.006122362015788089,-0.004720115967578569,0.09206150659412389,-0.044416782656015646,-0.015417420377908237,0.05581126947315417,0.07580622168447639,-0.0012137817508806965,-0.02148033492532276,0.004475545384107565,-0.13971647663641704,0.1759652921193087,-0.015417420377648084,-0.189412769384366,-0.1229243416462905,0.019973199422999684,-0.0585450121968088,-0.027734803724307096,-0.004764967643099145,0.05071674201195522,-0.03798296064285732,-0.0018400108009494123,0.07580622168589382,-0.0813441460869581,-0.05854501219675557,-0.03777465350346614,-0.13446771067397792,0.05680105360645124,0.00025387675788090484,-0.004384025578005739,-0.03818058788006867,-0.03298357212075591,-0.021480334925073456,-0.09545897855568315,-0.004764967642994062,-0.054869306510407674,0.0002538767578148558,0.027472264978937608,0.037678337907375924,-0.05074556414688381
1,0.0645325658612682,-0.13712619437547058,0.6825736014512148,0.0240221514259832,0.00890950560927401,0.0381769729006128,-0.10058509278760362,0.003177401682851776,0.002916525230754952,0.0003201081704614875,0.12767945570684258,-0.0633214609192276,0.06743828189175535,-0.0006880323750812192,0.015020916916694967,-0.0061034298800263405,0.002916525230744645,0.0015672321888145736,0.07675137547359784,-0.027445313979347973,0.007677006564410332,0.020368455578676895,-0.016298654435728272,-0.015371268229837459,0.005623562632314665,-0.0008760706876591133,0.12767945562219973,-0.028104270056081848,0.007677006564543879,-0.0012410615984192008,0.10363201063458939,-0.006592515315519121,0.07353486656954103,-0.024805538404488778,0.02035486631546603,0.007098096863621876,0.06743828189165119,0.04717920207937732,-0.01629865444227476,0.03717239610078983,0.07353486656955217,-0.0531895926190529,-0.009751127599227765,-0.00018965888895107575,-0.0045620670864323296,0.006461338345849702,0.015020916916642237,0.008094929230711348,0.005623562628612684,0.02614866272885757,0.020354866315508348,-0.015087061645773862,-0.004562067086435439,0.01132192339914762,-0.011225881242710902,-0.002602509370063432
2,0.6612417733542341,-0.20629223180640544,0.07870833800446925,-0.04537437139065177,-0.022787389783450678,0.007619979534533672,0.310678928364147,-0.07134672852723647,-0.0011353321184889408,-2.3021831792337136e-06,-0.017209807358770587,0.030101524432292196,-0.013253400207749781,-0.0011736056859209532,-0.0052529062550573085,0.0007166004904388964,-0.0011353321184922073,-0.00022249739291554645,0.15875082813516908,-0.04359365651944642,-0.02974080492107218,0.0027709499127801848,0.0027018705274118,0.004663195305417561,0.02040400020790735,0.005121991867500346,-0.0172098074053107,-0.03217308447748341,-0.029740804921276485,-0.028529786947500774,-0.03595281352297095,0.0005428173507173321,-0.00942809776515437,0.0028259921609583,-0.005555518873302932,0.009603256777526176,-0.013253400207753922,-0.007573665797678598,0.002701870523084641,0.008968367550284236,-0.009428097765148668,0.010858117554576541,0.025261920440921907,-0.012638264768091236,0.0005559456166946759,0.007197391582868863,-0.005252906255040443,-0.0010341601830063222,0.02040400020733881,0.01985100758181083,-0.005555518873326025,0.008801885508214894,0.0005559456167127761,0.005496805619664773,-0.014274692250325715,-0.001854673761257475
3,1.412160765022129,-0.5168183054691754,-0.6398305210206633,-0.04575303322188155,0.017605809689307854,0.031065457093054777,0.43677173115771706,-0.28115539542093754,0.0002636900092037282,-0.000376182873128887,-0.7978686970446603,0.22603318790142118,-0.03972305787486627,0.015822602061430203,0.02390874080613869,0.01583770219893246,0.00026369000921997376,-0.00015274125273777731,0.38248388220856266,-0.10608620350174006,0.06430417267342008,-0.05954795337704919,0.06665890922007227,-0.028306436262733388,-0.019708491483606923,-0.019718700035872293,-0.797868696883477,0.2587427764484723,0.06430417267582558,0.03589609469881165,0.5622439766314095,-0.11199149813853035,-0.021122297519371464,0.03539738574663957,0.02798909974898722,-0.030683550255054075,-0.039723057874947794,-0.03769313738740291,0.06665890921747228,0.06456890076557552,-0.021122297519395237,-0.012222518099036109,-0.003771578381229207,0.007288554861811863,0.01614698124877346,0.019244215569045656,0.023908740805928516,0.009145126630392023,-0.019708491484291255,-0.0423935972515586,0.02798909974905831,-0.039909201183235876,0.01614698124873094,0.021829478440864646,0.01999200312721075,-0.004939963423294157
4,-0.6341455037047932,0.38104200731280413,-0.2855161225996544,-0.03330804926058438,-0.018570934557032653,-0.34486542905461975,-0.057327626192824555,0.1973931259264385,0.004459395325621307,-0.0007246423917332419,0.22104865586454736,-0.00741961327040284,0.033758553540323796,0.013753599580513741,0.025355657988516467,-0.014190316094340572,0.004459395325632147,0.003450871523359906,-0.18303937602480672,0.10157676577756024,0.04974693798287138,-0.03586106214679427,-0.08442256845217455,0.0003724482597914297,0.013068521316932353,0.0036871777700208308,0.22104865590268136,-0.1762543193446722,0.04974693798245838,0.23256121720569226,0.06019952966399407,-0.007209185417759955,0.029523213552567408,0.008818836385379263,-0.005692502257702301,-0.022250481783908573,0.03375855354030552,0.005064795852413073,-0.0844225684523322,0.03818208727032842,0.02952321355252494,0.013050201260116521,0.11405313278474258,-0.04711710209566321,-0.0025778422187494074,-0.0012479549106693595,0.025355657988528343,0.023380425055418194,0.013068521315924064,0.07166199606861208,-0.005692502257799888,0.0463282479335381,-0.002577842218696441,-0.027712753890856975,-0.03752261384979159,0.036418970042885544
5,1.3216075894124062,-0.5389700393047522,-0.10322086131915902,-0.17427385732468512,-0.0005598346509677854,0.03196437570153303,0.28856988126018296,-0.4288013846343343,-0.00968889338057226,0.00022503287279179677,-0.47324861250837275,0.04384110980328292,-0.1333733790248747,-0.01022858881777561,-0.038842888962447315,0.031367310890200714,-0.009688893380575278,-0.005505870541838738,0.39853774956645527,-0.11023524758648559,-0.04378511505706391,-0.005385667912490783,0.06280136251171896,0.004198992786508953,0.05174975886109361,-0.008912924627854871,-0.47324861251750555,0.329331510175669,-0.04378511505567494,-0.05636300793868702,0.059939122251308104,-0.0011344919930556894,-0.10086494453363969,0.021417542005835583,-0.004228112858051972,0.013055778519932313,-0.13337337902492494,-0.0672948336091038,0.06280136251403398,0.024482056799880622,-0.10086494453364284,0.12161364046514062,0.03632968301108199,-0.03105007400699764,0.04577244951570908,0.015942951395630664,-0.03884288896248601,-0.030640438910008956,0.05174975886160873,0.025076172193807027,-0.004228112857995442,-0.011502017112474599,0.045772449515729174,0.029407163722435094,0.025778607600687686,-0.043630324432816676
6,0.4687560440420786,-0.5278574274706603,0.638186675230397,0.10577003208148578,-0.0006677943637906261,0.31164953766890907,-0.13036237443659637,-0.12016300118107742,-0.005262159048175254,0.000628848334384151,-0.16698953121788443,-0.001556898326805006,0.005410343731158817,-0.022847212219440326,-0.05303085565180372,0.01597965823252829,-0.005262159048169937,-0.0036928496575108828,0.11081080401972446,-0.07457467718327608,-0.04378003588164789,0.0497347075758057,0.08915808329868799,-0.01729957028074075,-0.026416700938502305,-0.021788219164810215,-0.16698953126680127,0.17508857011410933,-0.04378003588185222,-0.24707683102361605,-0.2801275568846399,0.03815388269992368,-0.019208112135539544,-0.034746527072499964,-0.028612802588472312,0.02679042688581891,0.0054103437311927675,0.03775039535605504,0.08915808329978513,-0.07029424031172359,-0.01920811213546284,-0.003997683912877522,-0.14759965336480202,0.07505660589065216,-0.013663053984325317,-0.004417716931802079,-0.053030855651704005,-0.039230874195714895,-0.026416700936740867,-0.10226654340827061,-0.02861280258840646,-0.022391821010447684,-0.013663053984386265,0.023319579255976344,0.05206439830654949,-0.0310279213511698
7,-0.8899558165723788,-0.5666009491846394,-1.9169497611493922,0.625424822423632,0.494963057497485,1.7686514300635223,0.14604482975469804,0.2597266964302229,-0.0017515914244044099,0.0033560299736806456,0.11743297377546393,0.0549142063355088,0.010985223468354014,-0.03514244735940278,-0.05774560857757263,-0.11048441085532318,-0.001751591424400066,-0.0004582807689510798,-1.3247864946230121,0.0929973837137841,-0.9396608874763546,0.34927393447436916,-0.09277276674483874,-0.21211491557683515,0.47110563369137387,0.20660497054242183,0.1174329740201867,-0.22965652665805839,-0.939660887476087,-1.2575497761696652,0.525693336229465,-0.08358736891177758,-0.15403202437729274,0.15811397832911306,-0.08626604862818062,0.14561441878254633,0.01098522346841477,-0.004119788174187945,-0.09277276674906662,-0.27399789766762234,-0.15403202437692914,-0.27378847244451165,-0.3928778265942182,0.34259917232716935,-0.12989865624857067,-0.1979409870524083,-0.057745608577693,0.007614867810705309,0.47110563368880104,0.6113188489907765,-0.08626604862848694,-0.01810635781045445,-0.12989865624806787,-0.09332492525226363,-0.03726324679486369,-0.025021893672249558
8,-4.6420343881171995,-2.0029609538677606,-9.061755411394337,-0.7902166725640706,-0.1558710271593168,8.986355171394504,0.9519388051630244,1.353017702119764,0.009175228386221028,0.02419753965803027,0.42555475319680863,0.40048455479734957,0.059382045030402196,-0.04416004908938493,-0.07490591863229593,-0.23794408868779257,0.009175228386287359,-0.0033777219594218473,-7.416333165463884,0.660359249211012,-3.62664633865621,1.4511708106834385,-0.5660467829321157,1.9784007565460293,0.7276605518685221,1.3224760641812048,0.42555475465964154,-1.2223007437647921,-3.626646338656534,-6.531352550797,2.4615405672350166,-0.4161253445034468,0.44867534061374426,0.9212451977837313,0.43395448125741387,0.32646359097819805,0.059382045031010106,-0.06659980268908028,-0.5660467829473836,-0.5572280512181828,0.4486753406146924,-1.8230873835463177,-2.2581951684265946,0.6856758252456012,-0.09169449409015226,-0.5939306984570109,-0.07490591863320464,0.04194045135130316,0.7276605518641691,1.8097995147233321,0.43395448125950986,-0.5691097041598266,-0.09169449408939394,-0.33458399590520727,0.4537396823935182,-0.3014790378906939
9,-0.38128670921336355,-0.4922114730772775,1.4830543476448748,1.0651063422157154,-2.064214713090791,-0.06837143200088555,-1.2161918733989516,1.1504744196403465,-0.04608890502004649,0.0004565097845137199,-0.12506168188056996,0.554633520154782,2.300785234853523,-0.19697140209523695,-1.224324768838185,0.2690023522598651,-0.04608890502000093,0.011908989425056091,0.5020564612183744,-0.13375978151238685,-0.3259262678933049,-0.33067526444473583,-0.35742569744660846,-0.03600676607917071,0.07831712261287713,-0.2726599911047946,-0.12506168179859434,-0.6519496050831274,-0.32592626789875384,0.09940833546703072,-0.8405077239839618,0.04336669127134511,1.6253185101038556,-0.6774187401924177,-1.5553478431751226,2.066770066883594,2.3007852348535875,2.2379501631807774,-0.3574256974506653,0.14641802928870512,1.6253185101056928,0.1198580691260874,-0.19866955995965435,-0.14653816316793528,0.10731467970454972,0.058875629919976434,-1.2243247688378687,-0.5725865059061477,0.07831712261215217,0.18737863838327296,-1.5553478431726198,-0.07584435881692465,0.1073146797044593,0.04095163220460448,0.788086055171543,-0.8078601716846575
